,_id,name,category,description,latitude,longitude,founded_year,total_money_raised,raised_amount,currency,address,zip_code,city
9495,52cdef7e4bab8bd67529a841,Alien Technology,semiconductor,,37.141879,-121.655715,1994.0,$212M,212377366.0,USD,18220 Butterfield Blvd.,95037,Morgan Hill
9496,52cdef7e4bab8bd67529a844,StockTwits,web,Real-Time Financial Idea Network,32.7161896,-117.168697,2008.0,$8.6M,8600000.0,,600 West Broadway,92101,San Diego
9502,52cdef7e4bab8bd67529a84f,Oberon Media,games_video,Global Casual Games Company,,,2003.0,$36M,36000000.0,USD,100 Broadway,10005,New York
9508,52cdef7e4bab8bd67529a846,Busuu,social,Learning Languages Community,40.4225487,-3.6830316,2008.0,$4.7M,4700000.0,USD,"Calle Columela 2, 1D",28001,Madrid
9509,52cdef7e4bab8bd67529a846,Busuu,social,Learning Languages Community,51.5480857,0.6553168,2008.0,$4.7M,4700000.0,USD,"3rd floor, Linen Court",N1 6AD,London
9512,52cdef7e4bab8bd67529a85a,Mobilygen,semiconductor,,,,1998.0,$10M,10000000.0,USD,2900 Lakeside Drive,95054,Santa Clara
9520,52cdef7e4bab8bd67529a863,Green Apple Media,web,,53.3438298,-6.2689465,2007.0,$132M,132000000.0,USD,14 - 16 Lord Edward St,D2,Dublin
9523,52cdef7e4bab8bd67529a86c,FlightStats,travel,Realtime and Historic Flight Data,45.519154,-122.675428,2001.0,$1.5M,1500000.0,USD,522 SW 5th Avenue,97204,Portland
9531,52cdef7e4bab8bd67529a86a,eSpace,software,Web & Mobile Development,,,2000.0,$2M,2000000.0,USD,"2 Saint Genny Street, Kafr Abdou",,Alexandria
9532,52cdef7e4bab8bd67529a876,Proclivity Systems,software,,40.738954,-73.992,2006.0,$5.9M,5900000.0,USD,22 W 19th Street,10011,New York
9533,52cdef7e4bab8bd67529a879,CouponCabin,web,A leading online coupon resource,42.052004,-88.144397,2003.0,$54M,54000000.0,USD,,46394,Whiting
9535,52cdef7e4bab8bd67529a87a,mPay Gateway,software,,44.98983,-93.2743,2004.0,$9.16M,9164123.0,USD,708 North First Street,55401,Minneapolis
9536,52cdef7e4bab8bd67529a877,Envivio,software,provider of IP-based MPEG-4 video,37.665469,-122.38222,2000.0,$59M,59000000.0,USD,"400 Oyster Point Blvd., Suite 325",94080,San Francisco
9548,52cdef7e4bab8bd67529a885,Bright View Technologies,hardware,"microstructure-based, optical films",35.848054,-78.829934,2002.0,$26.5M,26500000.0,USD,"5151 McCrimmon Pkwy, Suite 200",27560,Morrisville
9549,52cdef7e4bab8bd67529a886,Vantos,enterprise,Enterprise Investigation,47.6018054,-122.3342382,2003.0,$17.6M,17635000.0,USD,"605 1st Ave, Suite 200",98104,Seattle
9552,52cdef7e4bab8bd67529a889,Hanger Network In-Home Media,advertising,EcoHanger Delivery Programs ,40.769375,-73.982635,2005.0,$18M,18000000.0,USD,1841 Broadway,10023,New York
9553,52cdef7e4bab8bd67529a887,WhiteHat Security,security,Web Security Company,37.40685,-121.98132,2001.0,$49.9M,49900000.0,USD,3970 Freedom Circle,95054,Santa Clara
9555,52cdef7e4bab8bd67529a88e,Plusmo,mobile,mobile widget service,37.400367,-121.985711,2006.0,$4.41M,4410000.0,USD,4800 Patrick Henry Dr.,95054,Santa Clara
9558,52cdef7e4bab8bd67529a893,OmniGuide,cleantech,CO2 laser energy,,,2003.0,$78.5M,78500000.0,USD,"One Kendall Square Building 100, 3rd Floor",02139,Cambridge
9559,52cdef7e4bab8bd67529a88f,FireEye,security,Next Generation Threat Protection,37.4102801,-121.9210492,2004.0,$87.3M,87342500.0,USD,1440 McCarthy Blvd.,95035,Milpitas
9560,52cdef7e4bab8bd67529a88f,FireEye,security,Next Generation Threat Protection,,,2004.0,$87.3M,87342500.0,USD,8200 Greensboro Dr. Suite 900,22102,McLean
9561,52cdef7e4bab8bd67529a890,EoPlex Technologies,hardware,,37.4852445,-122.182454,2001.0,$11.8M,11800000.0,USD,3698-A Haven Avenue,94063,Redwood City
9578,52cdef7e4bab8bd67529a8a9,Altor Networks,security,virtual network traffic control,37.530327,-122.257222,,$16M,16000000.0,USD,"350 Bridge Parkway, Suite 6",94065,Redwood City
9579,52cdef7e4bab8bd67529a8ad,VectorMAX,enterprise,on-demand video solutions,40.7172211,-74.0406491,1998.0,$1.17M,1172877.0,USD,,11735,2759 WYNSUM AVENUE
9580,52cdef7e4bab8bd67529a8b0,NTRglobal,enterprise,Remote support and access solutions,,,2000.0,$34M,34000000.0,USD,Diagonal Litoral,08019,Barcelona
9581,52cdef7e4bab8bd67529a8b0,NTRglobal,enterprise,Remote support and access solutions,32.933939,-96.827985,2000.0,$34M,34000000.0,USD,"4455 LBJ FWY, Suite 1080",75244,Dallas
9582,52cdef7e4bab8bd67529a8af,ClickSquared,software,Cloud Marketing Software,42.3913892,-71.2709869,1999.0,$56.7M,56710000.0,USD,280 Summer St,02210,Boston
9584,52cdef7e4bab8bd67529a8b2,mydeco,web,Online homewares ecommerce site,51.518101,-0.468617,2007.0,£12.5M,12500000.0,GBP,Newcombe House,W11 3LQ,London
9585,52cdef7e4bab8bd67529a8b5,N-Trig,hardware,Touch screen technology,,,1999.0,$104M,103961575.0,USD,"15 Atir Yeda Street, 2nd Floor",44643,Kfar Saba
9586,52cdef7e4bab8bd67529a8b4,GREE,games_video,"Internet media business,SNS,  free game",,,2004.0,¥464M,464320000.0,JPY,"Roppongi-Hills Mori Tower, 6-10-1, Roppongi",106-0032,Tokyo
9590,52cdef7e4bab8bd67529a8bc,MyOtherDrive,games_video,,39.7605421,-84.1949463,2005.0,$1M,1000000.0,USD,130 W 2nd Street,45402,Dayton
9591,52cdef7e4bab8bd67529a8b8,RGB Networks,games_video,network video processing solutions,37.4123706,-122.0216271,2003.0,$52M,52000000.0,USD,390 West Java Drive,94089,Sunnyvale
9599,52cdef7e4bab8bd67529a8cc,Elemental Technologies,enterprise,GPU-accelerated video processing,45.519179,-122.677001,2006.0,$27.6M,27600000.0,USD,225 SW Broadway,97205,Portland
9602,52cdef7e4bab8bd67529a8d0,Stratavia,software,Data Center Automation solutions,39.7462728,-104.9911572,2001.0,$10.7M,10700000.0,USD,707 17th St.,80202,Denver
9604,52cdef7e4bab8bd67529a8d6,Aconex,software,Project information management solutions,-37.8161164,144.9715423,2000.0,$85M,85000000.0,USD,96 Flinders Street,3000,Melbourne
9605,52cdef7e4bab8bd67529a8d6,Aconex,software,Project information management solutions,,,2000.0,$85M,85000000.0,USD,"1111 Bayhill Drive, Suite 480",94066,San Bruno
9606,52cdef7e4bab8bd67529a8d6,Aconex,software,Project information management solutions,12.9648638,77.6049218,2000.0,$85M,85000000.0,USD,"1st Floor, Shankaranarayana Building No.2",560025,Bangalore
9607,52cdef7e4bab8bd67529a8d6,Aconex,software,Project information management solutions,51.5117478,-0.1200848,2000.0,$85M,85000000.0,USD,"Level 4, 18 Exeter Street",WC2E 7DU,London
9608,52cdef7e4bab8bd67529a8d6,Aconex,software,Project information management solutions,,,2000.0,$85M,85000000.0,USD,"Level 4, Shun Ho Commercial Tower",,Hong Kong
9609,52cdef7e4bab8bd67529a8d6,Aconex,software,Project information management solutions,25.271139,55.307485,2000.0,$85M,85000000.0,USD,"Office 125, Level 1 Emarat Atrium Building",,Dubai
9610,52cdef7e4bab8bd67529a8d4,Anystream,software,digital media production,39.035298,-77.430125,2000.0,$59M,59000000.0,USD,21000 Atlantic Boulevard,20166,Dulles
9611,52cdef7e4bab8bd67529a8d4,Anystream,software,digital media production,42.400416,-71.255286,2000.0,$59M,59000000.0,USD,281 Winter Street,02451,Waltham
9621,52cdef7e4bab8bd67529a8e2,SageQuest,mobile,fleet management solutions,41.396813,-81.456144,2003.0,$7.72M,7720000.0,USD,"31500 Bainbridge Road, Suite 1",44139,Solon
9622,52cdef7e4bab8bd67529a8e1,Conviva,software,Video Stream Optimization,37.552806,-122.2916021,2006.0,$59M,59000000.0,USD,Two Waters Park Drive,94403,San Mateo
9630,52cdef7e4bab8bd67529a8f2,GlassBox,games_video,cross-platform digital broadcast,43.5351549,-79.6735074,,$6.21M,6210000.0,USD,2196 Dunwin Drive,L5L 1C7,"Mississauga, ON"
9637,52cdef7e4bab8bd67529a8f4,Provade,enterprise,Enterprise Vendor Management System,37.560155,-122.285588,2004.0,$15.2M,15180000.0,USD,999 Baker Way,94404,San Mateo
9639,52cdef7e4bab8bd67529a8fb,Vangard Voice Systems,enterprise,,33.6298904,-117.7269415,,$5M,5000000.0,USD,"9940 Research Drive,",92618,Irvine
9646,52cdef7e4bab8bd67529a8fc,BeliefNetworks,software,,32.783932,-79.999591,2007.0,$1.4M,1400000.0,USD,1243 Savannah Highway,29403,Charleston
9647,52cdef7e4bab8bd67529a8fc,BeliefNetworks,software,,40.746944,-73.983926,2007.0,$1.4M,1400000.0,USD,162 Madison Ave.,10016,New York
9663,52cdef7e4bab8bd67529a915,MT DIGITAL MEDIA,web,Interactive Television,,,,$32M,32000000.0,USD,1000 Great West Road,TW8 9HH,"Brentford , Middlesex"
9671,52cdef7e4bab8bd67529a91c,Proofpoint,software,Email Security and Data Loss,37.400751,-122.031591,2002.0,$59M,59000000.0,USD,892 Ross Drive,94089,Sunnyvale
9672,52cdef7e4bab8bd67529a91c,Proofpoint,software,Email Security and Data Loss,,,2002.0,$59M,59000000.0,USD,13997 South Minuteman Drive,84020,Draper
9673,52cdef7e4bab8bd67529a91c,Proofpoint,software,Email Security and Data Loss,,,2002.0,$59M,59000000.0,USD,210 King Street East,M5A 1J7,"Toronto, Ontario"
9674,52cdef7e4bab8bd67529a91c,Proofpoint,software,Email Security and Data Loss,,,2002.0,$59M,59000000.0,USD,BUREX Kojimachi Kojimachi 3-5-2,102-0083,Tokyo
9675,52cdef7e4bab8bd67529a91c,Proofpoint,software,Email Security and Data Loss,,,2002.0,$59M,59000000.0,USD,23 Rue Balzac,75008,Paris
9677,52cdef7e4bab8bd67529a920,Luzern Solutions,ecommerce,,,,2002.0,€2.5M,2500000.0,EUR,Blanchardstown Technology Park,,"Dublin 15 , Blanchardstown"
9678,52cdef7e4bab8bd67529a91f,Histogenics,biotech,tissue regeneration company,42.4001965,-71.2751097,,$96.4M,96400000.0,USD,"830 Winter Street,",02451,Waltham
9680,52cdef7e4bab8bd67529a923,Highwinds,software,,28.597741,-81.3593329,2002.0,$312M,311800000.0,USD,807 W. Morse Boulevard,32789,Winter Park
9682,52cdef7e4bab8bd67529a925,Quanterix,biotech,Healthcare analysis,42.3663257,-71.0917952,2007.0,$41.5M,41499999.0,USD,One Kendall Square,02139,Cambridge
9683,52cdef7e4bab8bd67529a90e,Klout,social,Measures Online Influence,34.0497638,-118.2474287,2008.0,$40M,40000000.0,USD,77 Stillman St.,94103,San Francisco
9693,52cdef7e4bab8bd67529a93d,Secure64,software,,,,2002.0,$17.6M,17617337.0,USD,Secure64 Software Corporation,80111-2216,Greenwood Village
9695,52cdef7e4bab8bd67529a940,Conject,software,,48.122962,11.5485907,,$5M,5000000.0,USD,ImplerstraÃŸe 11,,Munich
9697,52cdef7e4bab8bd67529a941,IMT (Innovative Micro Technology),biotech,,34.4356217,-119.8462682,,$22M,22000000.0,USD,75 robin hill road,93117,Santa Barbara
9698,52cdef7e4bab8bd67529a943,LucidPort Technology,hardware,,37.386257,-122.066801,,$3.48M,3479850.0,USD,335 Pioneer Way,94041,Mountain View
9703,52cdef7e4bab8bd67529a947,Smart Destinations,travel,Travel service provider,42.363496,-71.0613671,,$13M,13000000.0,USD,"85 Merrimac Street,",02114,Boston
9705,52cdef7e4bab8bd67529a948,PixelFish,advertising,,33.84406,-118.322959,2006.0,$8M,8000000.0,USD,21250 Hawthorne Blvd,90503,Hawthorne
9706,52cdef7e4bab8bd67529a948,PixelFish,advertising,,,,2006.0,$8M,8000000.0,USD,43174 Business Park Dr.,92590,Temecula
9707,52cdef7e4bab8bd67529a949,JAZD Markets,advertising,Directory Marketing,42.6555302,-71.1455618,2008.0,$8M,8000000.0,USD,"3 Dundee Park, Suite 102",01810,Andover
9713,52cdef7e4bab8bd67529a953,Sonopia,mobile,Mobile community,37.477944,-122.151234,2005.0,$21.5M,21450000.0,USD,1370 Willow Road,94025,Menlo Park
9716,52cdef7e4bab8bd67529a951,Virident Systems,enterprise,server and architectural solutions,37.421692,-121.894156,2006.0,$130M,129677153.0,USD,"500 E Yosemite Drive,",95035-5444,Milpitas
9717,52cdef7e4bab8bd67529a955,3Leaf,software,server virtualization solutions,37.381034,-121.971487,2004.0,$65M,65000000.0,USD,3255-1 Scott Blvd.,95054,Santa Clara
9721,52cdef7e4bab8bd67529a954,Silver Spring Networks,network_hosting,Smart Grid Infrastructure,37.4858629,-122.2067269,2002.0,$284M,283929977.0,USD,575 Broadway Street,94063,Redwood City
9722,52cdef7e4bab8bd67529a956,ChinaCache,network_hosting,Content Delivery Network,,,1998.0,$32M,32000000.0,USD,"Section A, Building 3, Dian Tong Creative Square, No.7",100015,Beijing
9723,52cdef7e4bab8bd67529a956,ChinaCache,network_hosting,Content Delivery Network,,,1998.0,$32M,32000000.0,USD,21700 Copley Drive Suite 300,91765,Diamond Bar
9729,52cdef7e4bab8bd67529a95d,Mocana,security,Security Evolves.,37.793783,-122.401001,2002.0,$50.5M,50500000.0,USD,"350 Sansome Street, Suite 510",94104,San Francisco
9730,52cdef7e4bab8bd67529a95d,Mocana,security,Security Evolves.,,,2002.0,$50.5M,50500000.0,USD,"10, Shreeniwas Classic",411045,Pune
9732,52cdef7e4bab8bd67529a965,Liquid Engines,software,Corporate Tax Software Provider,37.406217,-121.976473,2001.0,$5.5M,5500000.0,USD,5201 Great America Parkway,95054,"Santa, Clara"
9733,52cdef7e4bab8bd67529a966,Sennari,software,,33.9782287,-118.4303427,1999.0,$17M,17000000.0,USD,12950 Culver Boulevard,90066,Los Angeles
9734,52cdef7e4bab8bd67529a966,Sennari,software,,33.9782287,-118.4303427,1999.0,$17M,17000000.0,USD,12950 Culver Boulevard,90066,Los Angeles
9735,52cdef7e4bab8bd67529a963,Sonim Technologies,mobile,,37.553121,-122.301534,1999.0,$42.6M,42593445.0,USD,1875 S. Grant Street,94402,San Mateo
9736,52cdef7e4bab8bd67529a95f,Honeywell,manufacturing,,40.795862,-74.455515,1985.0,$11.4M,11400000.0,USD,101 Columbia Road,07962,Morristown
9737,52cdef7e4bab8bd67529a968,Magix,web,,39.5148219,-119.7774302,,$155M,155000000.0,USD,1105 Terminal Way #202,89502,Reno
9739,52cdef7e4bab8bd67529a96e,InTouch Technologies,medical,,34.4334453,-119.861747,2002.0,$24.1M,24100000.0,USD,"90 Castilian Drive, Suite 200",93117,Santa Barbara
9740,52cdef7e4bab8bd67529a96b,WageWorks,consulting,,37.458501,-122.432846,2000.0,$20M,20000000.0,USD,"1100 Park Place, 4th Floor",94403,San Mateo
9741,52cdef7e4bab8bd67529a970,Traverse Networks,network_hosting,Telecommunications Industry Software,,,2001.0,$8.5M,8500000.0,USD,42840 Christy Street,94583,San Ramon
9742,52cdef7e4bab8bd67529a976,Catalist Homes,other,former real estate company,,,,$4.5M,4500000.0,USD,2601 Pacific Coast Highway Third Floor,90254,hermosa beach
9743,52cdef7e4bab8bd67529a973,Conformia Software,software,,37.377972,-122.033361,,$27.3M,27250000.0,USD,150 Mathilda Place,94086,Sunnyvale
9744,52cdef7e4bab8bd67529a975,"ServusXchange, LLC",software,,26.2341552,-80.1540226,2005.0,$1.95M,1950000.0,USD,,33069,Pompano Beach
9748,52cdef7e4bab8bd67529a97e,Packet Design,software,,37.3821368,-121.970505,2003.0,$2.8M,2797295.0,USD,2455 Augustine Drive,95054,Santa Clara
9764,52cdef7e4bab8bd67529a992,Viva Vision,web,Mobile Entertainment Programming,32.903231,-117.188987,,$2M,2000000.0,USD,10171 Pacific Mesa Blvd.,92121,San Diego
9765,52cdef7e4bab8bd67529a992,Viva Vision,web,Mobile Entertainment Programming,34.020165,-118.49641,,$2M,2000000.0,USD,530 Wilshire Blvd. Ste. 100 -101,90401,Santa Monica
9767,52cdef7e4bab8bd67529a991,Kaazing,enterprise,Computer Software,37.3941256,-122.0797269,2007.0,$37M,37015021.0,USD,444 Castro Street,94041,Mountain View
9768,52cdef7e4bab8bd67529a991,Kaazing,enterprise,Computer Software,,,2007.0,$37M,37015021.0,USD,Kaazing (UK) Ltd,EC2Y 9HT,London
9769,52cdef7e4bab8bd67529a991,Kaazing,enterprise,Computer Software,,,2007.0,$37M,37015021.0,USD,250 Park Avenue,10177,New York City
9788,52cdef7e4bab8bd67529a9a8,Better Place,cleantech,,37.3949615,-122.1425097,2007.0,$836M,835750000.0,USD,"1070 Arastradero Road,",94304,Palo Alto
9789,52cdef7e4bab8bd67529a9ab,Project Frog,cleantech,Energy efficient buildings,,,2006.0,$55.2M,55200000.0,USD,222 Vallejo Street Suite 320 San,94111,San Francisco
9792,52cdef7e4bab8bd67529a9b6,Tachyon Networks,hardware,,32.88791,-117.176096,,$11M,11000000.0,USD,9339 Carroll Park Drive #150,92121,San Diego
9793,52cdef7e4bab8bd67529a9b6,Tachyon Networks,hardware,,,,,$11M,11000000.0,USD,"Orly Plaza Building, 149",1043 DV,Orlyplein
9796,52cdef7e4bab8bd67529a9b9,Amplifinity,enterprise,Social Marketing Technology Platform,,,2007.0,$2.5M,2500000.0,USD,912 North Main Street,48104,Ann Arbor
9798,52cdef7e4bab8bd67529a9b3,Five9,enterprise,Call Center Software,,,2001.0,$84.1M,84100000.0,USD,"4000 Executive Parkway, Suite 400",94583,San Ramon
9803,52cdef7e4bab8bd67529a9be,Bluelock,network_hosting,"Cloud Hosting, Cloud Services, IaaS,RaaS",39.8705647,-86.2374314,2006.0,$6.12M,6116923.0,USD,6325 Morenci Trail,46268,Indianapolis
9804,52cdef7e4bab8bd67529a9be,Bluelock,network_hosting,"Cloud Hosting, Cloud Services, IaaS,RaaS",,,2006.0,$6.12M,6116923.0,USD,5303 Lakeview Parkway South Dr,46268,Indianapolis
9806,52cdef7e4bab8bd67529a9c9,WildBlue,web,,39.6478,-104.9875,2004.0,$50M,50000000.0,USD,P.O. Box 4427,80155,Englewood
9807,52cdef7e4bab8bd67529a9c4,Juneau Biosciences,biotech,,40.718033,-111.81104,2007.0,$5.29M,5286000.0,USD,2749 E. Parleys Way,84109,Salt Lake City
9808,52cdef7e4bab8bd67529a9cd,Jentro Technologies,mobile,mobility solutions,,,2003.0,$29M,29000000.0,USD,Rosenheimer Strasse 145e,81671,Munich
9809,52cdef7e4bab8bd67529a9d1,LiveVox,web,,37.794643,-122.401144,1999.0,$12.1M,12100000.0,USD,"450 Sansome Street,",94111,San Francisco
9810,52cdef7e4bab8bd67529a9d1,LiveVox,web,,,,1999.0,$12.1M,12100000.0,USD,"#36, “Crown Point",560-001,Bangalore
9817,52cdef7e4bab8bd67529a9db,ASOCS,mobile,,,,2003.0,$18.5M,18522536.0,USD,21 Hamelacha St. Edan Twin Buildings,48091,"Park Afek, Rosh Haayin"
9825,52cdef7e4bab8bd67529a9e1,DCITS,network_hosting,Chinese IT Software,,,,$73M,73000000.0,USD,"#117/1,117/2,",643 001,The Nilgiris. Tamil Nadu
9827,52cdef7e4bab8bd67529a9e8,Packet Island,software,,37.323991,-122.012882,,$2M,2000000.0,USD,"10080 N. Wolfe Rd,",95014,Cupertino
9829,52cdef7e4bab8bd67529a9e9,WizeHive,enterprise,,40.0716358,-75.3018405,2008.0,$1.08M,1080000.0,USD,6 Poplar Street,19428,Conshohocken
9833,52cdef7e4bab8bd67529a9ed,Iken Solutions,software,,,,2005.0,$2M,2000000.0,USD,"CM-5, Third Floor, SINE, CSRE Building",,"Powai, Mumbai - 400 076"
9834,52cdef7e4bab8bd67529a9ed,Iken Solutions,software,,-34.4942649,-58.5511077,2005.0,$2M,2000000.0,USD,"Blanco Encalada 88, Piso 1, Oficina 6, Boulogne",,Buenos Aires
9839,52cdef7e4bab8bd67529a9f5,Dragonfly,web,multimedia content delivery,40.756054,-73.986951,2006.0,$3M,3000000.0,USD,,,New York
9840,52cdef7e4bab8bd67529a9f7,Crossbeam Systems,security,Security Hardware,42.496515,-71.480233,2000.0,$24.5M,24500000.0,USD,80 Central Street,01719,Boxborough
9842,52cdef7e4bab8bd67529a9eb,Jasper Wireless,mobile,,37.394392,-122.04221,2005.0,$155M,155300000.0,USD,"Jasper Wireless, Inc",94043,Mountain View
9843,52cdef7e4bab8bd67529a9eb,Jasper Wireless,mobile,,,,2005.0,$155M,155300000.0,USD,Northwinds V (Building 500),30009,Alpharetta
9862,52cdef7e4bab8bd67529aa14,Clarus Systems,software,,37.5380187,-122.2533836,2001.0,$8.33M,8330000.0,USD,"2200 Bridge Parkway,",94065,Redwood City
9863,52cdef7e4bab8bd67529aa12,Clarabridge,enterprise,Intelligent Customer Experience (ICE),38.946532,-77.340436,2005.0,$84.3M,84255816.0,USD,"11400 Commerce Park Dr,",20191,Reston
9864,52cdef7e4bab8bd67529aa12,Clarabridge,enterprise,Intelligent Customer Experience (ICE),37.791402,-122.402844,2005.0,$84.3M,84255816.0,USD,235 Montgomery St.,94104,San Francisco
9865,52cdef7e4bab8bd67529aa12,Clarabridge,enterprise,Intelligent Customer Experience (ICE),51.4918451,-0.2617681,2005.0,$84.3M,84255816.0,USD,10 Barley Mow Passage,W4 4PH,London
9868,52cdef7e4bab8bd67529aa1b,Zenda Technologies,biotech,,34.015986,-84.388934,,$3M,3000000.0,USD,1210 Ridgefield Dr,30075,Roswell
9875,52cdef7e4bab8bd67529aa25,Expand Networks,hardware,,40.829813,-74.320006,,$17.5M,17500000.0,USD,103 Eisenhower Parkway,07068,Roseland
9876,52cdef7e4bab8bd67529aa26,Zero2IPO,web,,,,,$60M,60000000.0,USD,"202/03,Tower A,Eagle Run Plaza,No.26,Xiao Yun Road",100125,Beijing
9877,52cdef7e4bab8bd67529aa26,Zero2IPO,web,,,,,$60M,60000000.0,USD,"2101, 21/F, Westlands Center, 20 Westlands Road",,Quarry Bay
9878,52cdef7e4bab8bd67529aa1e,ReCellular,mobile,electronics sustainability firm,42.306097,-83.714222,,$15M,15000000.0,USD,2300 Traverwood Drive,48105,Ann Arbor
9879,52cdef7e4bab8bd67529aa27,Spring Mobile Solutions,mobile,Mobility solutions,47.6154389,-122.3479567,2001.0,$101M,100591501.0,USD,2505 2nd Avenue,98121,Seattle
9880,52cdef7e4bab8bd67529aa27,Spring Mobile Solutions,mobile,Mobility solutions,-23.5965303,-46.6864531,2001.0,$101M,100591501.0,USD,"Rua Gomes de Carvalho, 1356",,SÃ£o Paulo
9881,52cdef7e4bab8bd67529aa20,Tetraphase Pharmaceuticals,biotech,,42.3630235,-71.158939,,$60M,60000000.0,USD,"480 Arsenal Street,",02472,Watertown
9886,52cdef7e4bab8bd67529aa30,Netadmin,web,,58.3946484,15.56605,,$12.4M,12410520.0,USD,Teknikringen 4c,58334,LinkÃ¶ping
9897,52cdef7e4bab8bd67529aa3e,ONStor,network_hosting,NAS Storage Solutions,37.2690782,-121.9559995,2000.0,$65.8M,65800000.0,USD,254 East Hacienda Ave.,95008,Campbell
9898,52cdef7e4bab8bd67529aa3d,Silverpop,advertising,Email and Marketing Automation,33.882526,-84.4655151,1999.0,$40M,40000000.0,USD,200 Galleria Parkway,30339,Atlanta
9899,52cdef7e4bab8bd67529aa3d,Silverpop,advertising,Email and Marketing Automation,,,1999.0,$40M,40000000.0,USD,Suite 119 Business Design Centre,N1 0QH,London
9900,52cdef7e4bab8bd67529aa3d,Silverpop,advertising,Email and Marketing Automation,,,1999.0,$40M,40000000.0,USD,Elisabethstrasse 91,80797,MÃ¼nchen
9901,52cdef7e4bab8bd67529aa3d,Silverpop,advertising,Email and Marketing Automation,,,1999.0,$40M,40000000.0,USD,Engage Digital,NSW 2000,Syndney
9902,52cdef7e4bab8bd67529aa3d,Silverpop,advertising,Email and Marketing Automation,,,1999.0,$40M,40000000.0,USD,2301 Dupont Drive,92612-7504,Irvine
9903,52cdef7e4bab8bd67529aa41,RingCube Technologies,software,workspace virtualization,37.3915589,-122.0702643,2005.0,$26M,26000000.0,USD,100 W Evelyn Ave.,94041,Mountain View
